timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/24 02:06:40.306, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:45.307, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:50.308, NVIDIA GeForce GTX TITAN X, 80 %, 15 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:55.309, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:00.310, NVIDIA GeForce GTX TITAN X, 21 %, 8 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:05.311, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:10.312, NVIDIA GeForce GTX TITAN X, 75 %, 18 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:15.313, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:20.314, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:25.315, NVIDIA GeForce GTX TITAN X, 34 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:30.316, NVIDIA GeForce GTX TITAN X, 68 %, 18 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:35.317, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:40.318, NVIDIA GeForce GTX TITAN X, 31 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:45.319, NVIDIA GeForce GTX TITAN X, 91 %, 12 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:50.320, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:07:55.321, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:00.322, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:05.323, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:10.324, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:15.325, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:20.326, NVIDIA GeForce GTX TITAN X, 64 %, 42 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:25.327, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:30.328, NVIDIA GeForce GTX TITAN X, 24 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:35.329, NVIDIA GeForce GTX TITAN X, 32 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:40.330, NVIDIA GeForce GTX TITAN X, 32 %, 8 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:45.331, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:50.332, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:08:55.332, NVIDIA GeForce GTX TITAN X, 22 %, 10 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:00.333, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:05.335, NVIDIA GeForce GTX TITAN X, 80 %, 34 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:10.336, NVIDIA GeForce GTX TITAN X, 65 %, 17 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:15.336, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:20.337, NVIDIA GeForce GTX TITAN X, 31 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:25.338, NVIDIA GeForce GTX TITAN X, 23 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:30.339, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:35.340, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:40.341, NVIDIA GeForce GTX TITAN X, 32 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:45.342, NVIDIA GeForce GTX TITAN X, 54 %, 14 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:50.343, NVIDIA GeForce GTX TITAN X, 66 %, 20 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:09:55.344, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:00.345, NVIDIA GeForce GTX TITAN X, 20 %, 7 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:05.346, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:10.347, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:15.348, NVIDIA GeForce GTX TITAN X, 96 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:20.349, NVIDIA GeForce GTX TITAN X, 16 %, 6 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:25.350, NVIDIA GeForce GTX TITAN X, 24 %, 12 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:30.351, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:35.352, NVIDIA GeForce GTX TITAN X, 36 %, 8 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:40.353, NVIDIA GeForce GTX TITAN X, 8 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:45.354, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:50.355, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:10:55.356, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:11:00.357, NVIDIA GeForce GTX TITAN X, 90 %, 10 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:11:05.358, NVIDIA GeForce GTX TITAN X, 75 %, 18 %, 12212 MiB, 7743 MiB, 4469 MiB
2023/11/24 02:11:10.359, NVIDIA GeForce GTX TITAN X, 36 %, 6 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:15.360, NVIDIA GeForce GTX TITAN X, 61 %, 11 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:20.361, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:25.362, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:30.363, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:35.364, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:40.364, NVIDIA GeForce GTX TITAN X, 35 %, 8 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:45.365, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:50.366, NVIDIA GeForce GTX TITAN X, 7 %, 4 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:11:55.367, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:00.368, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:05.369, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:10.370, NVIDIA GeForce GTX TITAN X, 31 %, 3 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:15.371, NVIDIA GeForce GTX TITAN X, 63 %, 18 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:20.372, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:25.375, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:30.376, NVIDIA GeForce GTX TITAN X, 18 %, 10 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:35.377, NVIDIA GeForce GTX TITAN X, 37 %, 12 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:40.378, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:45.379, NVIDIA GeForce GTX TITAN X, 78 %, 31 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:50.380, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7603 MiB, 4609 MiB
2023/11/24 02:12:55.381, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7603 MiB, 4609 MiB
